日期,0点计划购电量(kWh),最终调整购电量(kWh),增加购电量(kWh),减少购电量(kWh),0点计划购电费(元),调整后购电结算费(元),调整相关费用变化(元),紧急购电量(kWh),紧急购电费(元),总购电费(元),0:00储电量(kWh),24:00储电量(kWh)
2025-06-27,75040.720648,54982.133671,0.000000,20058.586976,38694.254896,32860.643519,-5833.611376,0.000000,0.000000,32860.643519,9296.302016,9632.804674
2025-06-28,71556.979344,57199.922056,0.000000,14357.057288,37492.829147,33048.373270,-4444.455877,0.000000,0.000000,33048.373270,9632.804674,9819.510275
2025-06-29,73484.802209,78122.549268,5126.714993,488.967935,49576.187312,55985.946337,6409.759025,1482.780634,6050.351639,62036.297975,9819.510275,9628.739371
2025-06-30,80276.992581,78815.513786,363.646737,1825.125533,54819.593022,54717.888063,-101.704960,1066.767403,4664.243007,59382.131070,9628.739371,9542.991586
2025-07-01,71748.504136,79193.184125,7444.679989,0.000000,52827.930572,62186.737459,9358.806887,5591.334072,20441.230400,82627.967859,9542.991586,9173.213619
2025-07-02,70494.676904,73766.981719,3272.304815,0.000000,52610.001590,56475.783278,3865.781688,4594.033068,18114.821530,74590.604808,9173.213619,8831.484384
2025-07-03,82088.807574,84603.086895,2963.937040,449.657718,61645.596070,65773.766334,4128.170263,3252.794246,11999.228027,77772.994360,8831.484384,8556.413948
2025-07-04,67234.481566,57326.113503,0.000000,9908.368063,40402.100659,36673.939594,-3728.161065,168.112674,530.496404,37204.435999,8556.413948,8902.192941
2025-07-05,65099.309593,56386.805679,0.000000,8712.503914,38723.296342,35471.262284,-3252.034058,93.116183,239.638560,35710.900844,8902.192941,9130.297773
2025-07-06,74716.004833,85433.659404,10719.583056,1.928485,56553.802332,69337.603245,12783.800913,2570.075775,9935.696131,79273.299377,9130.297773,8809.375112
2025-07-07,77748.525549,76840.080710,1049.218345,1957.663183,57508.304499,58779.649276,1271.344778,3199.076659,12728.558722,71508.207998,8809.375112,8578.811018
2025-07-08,84991.459811,81608.629004,900.471038,4283.301845,63401.263900,63406.045075,4.781175,1537.439746,6905.667594,70311.712669,8578.811018,8444.393581
2025-07-09,87771.835722,82939.306844,674.566508,5507.095386,64910.761760,64100.627133,-810.134627,415.058705,1903.458595,66004.085728,8444.393581,8278.602596
2025-07-10,81940.490307,80716.149820,344.889898,1569.230384,61398.625114,61376.300617,-22.324497,1118.700385,4398.144646,65774.445264,8278.602596,8161.620682
2025-07-11,83956.461516,64126.585380,0.000000,19829.876136,49832.301829,43235.839750,-6596.462079,0.000000,0.000000,43235.839750,8161.620682,8570.025132
2025-07-12,71365.129472,62085.306918,0.000000,9279.822553,43035.013669,39275.131991,-3759.881678,31.486536,82.781718,39357.913709,8570.025132,8939.327614
2025-07-13,85043.238144,75603.873194,130.502721,9569.867672,62035.531961,58868.132032,-3167.399929,1410.641495,6463.619502,65331.751534,8939.327614,8811.882051
2025-07-14,81787.051468,78610.051303,1032.571768,4209.571933,59780.869053,60177.464911,396.595859,1076.737255,5258.470138,65435.935049,8811.882051,8743.381062
2025-07-15,87375.523394,78888.346385,0.000000,8487.177009,64235.884812,61288.893118,-2946.991694,1754.722710,7878.078857,69166.971975,8743.381062,8720.144260
2025-07-16,85106.487114,81341.873875,0.000000,3764.613239,64638.034272,62983.204448,-1654.829824,789.457489,3353.005120,66336.209568,8720.144260,8709.826956
2025-07-17,84536.620586,82744.227946,490.102267,2282.494907,63010.553279,62977.327863,-33.225417,505.415499,2523.240100,65500.567962,8709.826956,8724.550416
2025-07-18,88860.796541,64457.136526,0.000000,24403.660015,51777.415269,43842.924475,-7934.490794,16.347031,53.650955,43896.575430,8724.550416,9076.505525
2025-07-19,84325.597723,63318.362355,0.000000,21007.235368,49061.479407,42543.148232,-6518.331175,85.647421,146.181267,42689.329500,9076.505525,9373.332538
2025-07-20,86874.032444,82791.648359,633.788529,4716.172613,63254.408418,62908.200821,-346.207596,776.357744,3794.913883,66703.114705,9373.332538,9280.189075
2025-07-21,88454.764982,85694.790280,43.895531,2803.870234,66017.026659,65179.664434,-837.362225,275.681766,1336.633176,66516.297610,9280.189075,9246.008768
2025-07-22,85647.996694,86181.363233,2491.574478,1958.207939,63989.144543,65409.452042,1420.307498,241.738321,1100.516082,66509.968124,9246.008768,9232.638143
2025-07-23,97455.066053,84139.104565,0.000000,13315.961488,72443.320943,67445.650545,-4997.670398,1160.748418,5305.057090,72750.707635,9232.638143,9230.160926
2025-07-24,97277.697633,85838.563631,0.000000,11439.134002,73171.241266,68375.854445,-4795.386821,248.731597,1293.591392,69669.445836,9230.160926,9274.940078
2025-07-25,79013.097631,63641.395716,0.000000,15371.701915,46766.575882,41342.447644,-5424.128238,0.000000,0.000000,41342.447644,9274.940078,9638.720323
2025-07-26,82986.824437,64068.647324,0.000000,18918.177113,48232.182450,42258.207820,-5973.974629,0.000000,0.000000,42258.207820,9638.720323,9860.085080
2025-07-27,85074.806602,82722.630142,626.964845,2979.141305,62471.485416,62173.460349,-298.025067,879.307387,4483.327372,66656.787721,9860.085080,9879.634622
2025-07-28,88988.185754,87959.983239,130.636336,1158.838851,66586.008742,66281.603862,-304.404880,829.749141,4201.433567,70483.037429,9879.634622,9868.407446
2025-07-29,87076.926140,89911.742359,3260.195979,425.379760,64945.745548,68469.788321,3524.042774,101.683863,632.815450,69102.603771,9868.407446,9884.206524
2025-07-30,80263.862285,86388.713272,6388.335740,263.484753,60705.158503,67337.022064,6631.863560,141.366682,659.178649,67996.200713,9884.206524,9881.921251
2025-07-31,84819.686230,86679.928994,2101.640606,241.397842,62949.719545,65081.076720,2131.357176,182.762656,885.409651,65966.486371,9881.921251,9815.642705
2025-08-01,76395.046242,61229.114925,0.000000,15165.931316,45475.584244,40159.801102,-5315.783142,10.952499,30.546519,40190.347622,9815.642705,10025.552459
2025-08-02,82411.015003,59108.969747,0.000000,23302.045256,45824.396850,39325.854112,-6498.542738,140.977152,466.728125,39792.582237,10025.552459,10255.847289
2025-08-03,69707.099380,68613.640452,38.606819,1132.065747,51820.975360,51480.120955,-340.854405,1546.067665,7727.211999,59207.332954,10255.847289,10178.647463
2025-08-04,74867.744098,73657.984982,525.967696,1735.726812,55979.793898,55882.405645,-97.388253,919.467697,4143.211947,60025.617593,10178.647463,10014.769577
2025-08-05,74065.357773,74119.208704,1544.440392,1490.589460,55109.519647,55493.609842,384.090195,420.671260,2055.082146,57548.691988,10014.769577,9975.226230
2025-08-06,82221.383385,77416.935462,0.000000,4804.447923,62362.368773,60097.318614,-2265.050159,472.789630,2373.606155,62470.924769,9975.226230,9957.532588
2025-08-07,85086.235158,73287.046027,156.150015,11955.339146,60650.518398,57752.148184,-2898.370215,357.750118,1690.137687,59442.285871,9957.532588,9924.061912
2025-08-08,67117.846951,57716.011245,0.000000,9401.835706,40151.185405,36084.131069,-4067.054336,0.000000,0.000000,36084.131069,9924.061912,10138.255783
2025-08-09,69157.044298,55709.790660,0.000000,13447.253637,40399.916206,35943.984245,-4455.931961,7.053585,22.470369,35966.454614,10138.255783,10200.000000
2025-08-10,74352.804883,72438.040040,860.856362,2775.621204,55026.722039,55554.968874,528.246835,1108.770785,5002.990372,60557.959246,10200.000000,9978.543170
2025-08-11,72972.641733,73508.831320,1448.504906,912.315319,52661.053039,54357.913783,1696.860744,725.111891,2982.092090,57340.005873,9978.543170,9874.200578
2025-08-12,80671.457353,77680.365016,503.118230,3494.210567,58241.909224,58123.821527,-118.087696,494.669483,1979.639848,60103.461375,9874.200578,9784.747523
2025-08-13,73500.784932,75092.876841,1751.230190,159.138281,53370.512449,55138.817922,1768.305473,669.452246,3173.511419,58312.329341,9784.747523,9690.133646
2025-08-14,76218.931941,75752.120667,1495.869066,1962.680341,56280.015498,56569.339273,289.323775,439.246768,2230.441643,58799.780916,9690.133646,9673.077816
2025-08-15,79063.330698,57973.893942,0.000000,21089.436756,44349.366395,38375.101576,-5974.264818,0.000000,0.000000,38375.101576,9673.077816,9879.035761
2025-08-16,73967.910808,54277.062198,0.000000,19690.848610,42033.415135,36355.854071,-5677.561064,0.601551,3.826166,36359.680238,9879.035761,10070.223278
2025-08-17,75193.127947,69704.086000,532.452024,6021.493971,53526.936186,53085.064038,-441.872147,1381.591037,7072.483492,60157.547530,10070.223278,9991.652288
2025-08-18,73529.116590,71119.897660,0.000000,2409.218930,53897.352890,53031.349441,-866.003449,1263.302643,6561.567897,59592.917339,9991.652288,9921.134415
2025-08-19,73589.179930,72250.085106,54.207298,1393.302122,53832.399478,53486.686453,-345.713025,924.196530,4817.991433,58304.677886,9921.134415,9849.079014
2025-08-20,82932.453356,77528.241601,599.289544,6003.501299,60013.580141,58870.670410,-1142.909731,1207.465407,5426.087079,64296.757489,9849.079014,9797.638768
2025-08-21,79981.291118,74567.676504,0.000000,5413.614615,57452.476171,55915.276164,-1537.200006,430.125796,1737.046189,57652.322354,9797.638768,9747.635746
2025-08-22,71269.037261,57455.382338,0.000000,13813.654923,42143.400656,37282.841432,-4860.559224,7.620174,16.060128,37298.901559,9747.635746,9944.898875
2025-08-23,67142.138890,57174.424552,0.000000,9967.714338,38608.438824,35018.867193,-3589.571630,29.289401,82.662058,35101.529252,9944.898875,10137.571083
2025-08-24,70941.063514,71630.957725,1397.954235,708.060024,52705.162069,54060.657422,1355.495354,1170.469895,4888.288057,58948.945479,10137.571083,9976.240191
2025-08-25,93853.417213,77257.825192,105.478944,16701.070965,67647.748596,62163.039586,-5484.709010,1165.642825,5504.189999,67667.229585,9976.240191,9871.670544
2025-08-26,73442.804266,73277.933452,234.589115,399.459929,54366.919503,54643.853913,276.934410,863.411750,3697.054237,58340.908150,9871.670544,9727.277390
2025-08-27,75545.420040,79296.736828,3757.112027,5.795239,55394.791014,59116.646186,3721.855172,155.037507,746.470959,59863.117146,9727.277390,9607.423518
2025-08-28,75651.079955,79110.076713,3575.290754,116.293997,54679.349478,58574.868426,3895.518948,986.384003,4405.076422,62979.944848,9607.423518,9544.016391
2025-08-29,78829.640651,59782.316962,0.000000,19047.323689,44513.258177,38966.949946,-5546.308231,0.000000,0.000000,38966.949946,9544.016391,9628.206499
2025-08-30,71233.311553,55650.110577,0.000000,15583.200976,41619.794423,36574.013709,-5045.780715,32.943296,84.884206,36658.897915,9628.206499,9811.969178
2025-08-31,70620.342589,72456.394634,1917.618650,81.566605,51691.160238,53784.345845,2093.185607,1880.753223,8222.779243,62007.125088,9811.969178,9710.195477
2025-09-01,81040.775527,71012.096417,0.000000,10028.679110,51423.136636,48818.839602,-2604.297034,150.164665,575.652815,49394.492417,9710.195477,9663.735383
2025-09-02,71083.912434,70545.309393,1210.126579,1748.729621,45550.575416,46045.944151,495.368735,61.668923,329.895498,46375.839649,9663.735383,9610.356432
2025-09-03,75654.291932,70018.723685,0.000000,5635.568246,49959.844475,48393.341438,-1566.503037,81.127289,314.811887,48708.153325,9610.356432,9587.427953
2025-09-04,73444.434088,68344.439570,0.000000,5099.994517,48653.226392,47049.412258,-1603.814134,533.105629,1600.577626,48649.989884,9587.427953,9551.427509
2025-09-05,61864.401612,51504.274970,0.000000,10360.126642,32567.703377,28679.857310,-3887.846068,0.000000,0.000000,28679.857310,9551.427509,9770.207333
2025-09-06,60283.142880,51104.250771,0.000000,9178.892109,31239.104458,27688.842886,-3550.261572,0.000000,0.000000,27688.842886,9770.207333,9856.808371
2025-09-07,64034.172885,67180.082256,4087.924004,942.014633,41603.434194,44918.127078,3314.692884,408.246186,2044.675670,46962.802748,9856.808371,9731.149706
2025-09-08,71810.723336,70946.346093,1446.122026,2310.499270,46054.547500,47278.012452,1223.464952,253.460421,986.215346,48264.227798,9731.149706,9597.770292
2025-09-09,61698.920651,63192.181248,1561.988383,68.727785,41041.477055,42673.405393,1631.928338,620.226512,2375.283084,45048.688477,9597.770292,9499.536870
2025-09-10,74402.883479,70611.895779,997.870212,4788.857911,48027.823954,47742.090757,-285.733197,510.013648,2180.836262,49922.927019,9499.536870,9413.365010
2025-09-11,73805.255857,64017.080360,162.114955,9950.290453,46928.029207,44553.065805,-2374.963403,317.046835,1177.610130,45730.675935,9413.365010,9333.291975
2025-09-12,59488.268232,50902.122288,0.000000,8586.145944,30902.954280,27453.178020,-3449.776260,0.000000,0.000000,27453.178020,9333.291975,9508.524005
2025-09-13,56893.633009,48834.391946,0.000000,8059.241063,29249.661587,26053.277417,-3196.384171,0.000000,0.000000,26053.277417,9508.524005,9701.867639
2025-09-14,72273.793372,68302.376639,428.865061,4400.281793,46648.027461,46006.220600,-641.806861,397.257040,1336.454842,47342.675442,9701.867639,9455.751396
2025-09-15,60133.660307,61948.840714,1815.180407,0.000000,39657.387565,41763.172604,2105.785038,1389.902495,5353.962133,47117.134737,9455.751396,9245.259629
2025-09-16,73136.466306,67526.467931,476.760558,6086.758933,47295.223164,46138.431783,-1156.791381,775.214893,2515.892484,48654.324267,9245.259629,9047.271819
2025-09-17,69685.295045,66345.089430,499.551552,3839.757167,45663.754985,44870.325506,-793.429478,1129.743668,4263.105144,49133.430650,9047.271819,8936.183574
2025-09-18,62486.555449,68744.251380,6295.808550,38.112619,40970.642412,45609.252351,4638.609939,351.856681,1738.916050,47348.168401,8936.183574,8818.129567
2025-09-19,62683.448516,49663.100507,0.000000,13020.348009,31370.608309,27368.237017,-4002.371292,0.000000,0.000000,27368.237017,8818.129567,9097.804517
2025-09-20,57224.205899,48167.823728,0.000000,9056.382171,28940.359406,25460.890114,-3479.469291,26.487316,55.370487,25516.260601,9097.804517,9359.913514
2025-09-21,65732.262898,65573.109732,993.780366,1152.933532,42109.670649,43513.930942,1404.260292,1077.611325,4012.448096,47526.379038,9359.913514,9070.705315
2025-09-22,70548.749893,64031.752278,636.476143,7153.473758,46122.101804,44777.881670,-1344.220133,2632.463916,9792.424660,54570.306331,9070.705315,8862.953884
2025-09-23,70258.531715,67793.963817,321.154330,2785.722228,45564.908959,45302.902840,-262.006119,1089.964855,4535.044453,49837.947293,8862.953884,8672.182078
2025-09-24,61613.151541,67187.287360,5574.135818,0.000000,40703.472727,46058.294596,5354.821869,1039.172814,3188.607094,49246.901690,8672.182078,8453.223598
2025-09-25,68445.294540,69064.455358,982.977412,363.816593,44691.576535,45335.230216,643.653681,1163.062414,4512.228092,49847.458308,8453.223598,8348.478486
2025-09-26,68843.173909,50415.759224,0.000000,18427.414685,33124.632272,27951.808642,-5172.823630,0.000000,0.000000,27951.808642,8348.478486,8716.304195
2025-09-27,55283.553938,48089.655398,0.000000,7193.898540,28663.234363,25727.978510,-2935.255853,112.937593,242.042953,25970.021463,8716.304195,8963.987717
2025-09-28,63542.388249,69056.725086,5514.336838,0.000000,41370.021122,47097.375214,5727.354092,1769.306421,6902.229799,53999.605013,8963.987717,8744.829112
2025-09-29,68327.824759,64464.098370,425.111674,4288.838063,44870.257426,44231.535659,-638.721767,3795.706361,15150.744210,59382.279870,8744.829112,8537.869744
2025-09-30,68422.730331,70941.503400,2540.361016,21.587947,45094.422743,47830.081942,2735.659198,1702.801312,6853.894763,54683.976705,8537.869744,8345.880336
2025-10-01,66725.302760,62228.233382,260.484293,4757.553672,40957.508009,40457.909857,-499.598152,158.943255,491.848167,40949.758024,8345.880336,8231.333464
2025-10-02,74464.768878,63631.951581,202.223013,11035.040310,46136.311039,43201.669356,-2934.641683,230.231574,750.108962,43951.778317,8231.333464,8073.554166
2025-10-03,58299.014046,48623.130009,0.000000,9675.884038,27064.384229,24051.804058,-3012.580172,0.000000,0.000000,24051.804058,8073.554166,8430.702821
2025-10-04,68287.167394,48659.417404,0.000000,19627.749990,31638.961498,26617.168912,-5021.792586,45.343359,112.527509,26729.696421,8430.702821,8767.532357
2025-10-05,68357.994913,61169.263300,952.357878,8141.089490,41734.432025,40948.607633,-785.824392,1222.515043,4210.129957,45158.737590,8767.532357,8565.460419
2025-10-06,59361.260325,64129.389127,4768.128802,0.000000,37888.157071,42417.101624,4528.944552,699.927703,2777.976432,45195.078056,8565.460419,8307.677854
2025-10-07,64611.120881,66860.745650,2737.715030,488.090261,39918.515926,43101.520559,3183.004634,193.692752,542.644012,43644.164571,8307.677854,8138.296179
2025-10-08,63242.433031,63372.392943,459.119387,329.159475,39553.119301,40040.279516,487.160214,677.987081,2996.550180,43036.829696,8138.296179,8027.914975
2025-10-09,74279.722473,62015.359345,0.000000,12264.363128,46442.952507,42715.185203,-3727.767304,811.835924,3733.688695,46448.873898,8027.914975,7925.216021
2025-10-10,64716.065885,48532.931255,0.000000,16183.134630,29965.837494,25519.211931,-4446.625563,0.000000,0.000000,25519.211931,7925.216021,8300.836413
2025-10-11,63255.591566,47836.106958,0.000000,15419.484608,29881.589220,25394.377380,-4487.211840,49.096500,96.595837,25490.973217,8300.836413,8626.357934
2025-10-12,62993.650258,63701.426457,1366.696630,658.920432,38418.998746,40341.392566,1922.393820,1689.253253,7729.836910,48071.229476,8626.357934,8365.713272
2025-10-13,66717.252530,62392.072067,1340.610677,5665.791139,40971.067302,41287.170127,316.102825,1342.879383,5812.731991,47099.902118,8365.713272,8226.366178
2025-10-14,70470.610484,66215.274175,1141.624775,5396.961084,44122.698029,44140.281415,17.583386,1607.191078,5838.216276,49978.497692,8226.366178,8098.017658
2025-10-15,74278.961221,67243.485954,16.450278,7051.925545,46758.068102,44385.290980,-2372.777122,1090.570941,4203.283037,48588.574017,8098.017658,8000.542765
2025-10-16,71318.377443,71611.623470,1033.316267,740.070239,45598.247515,46804.467325,1206.219810,371.983011,1508.754154,48313.221479,8000.542765,7890.685040
2025-10-17,55403.990298,48770.083613,0.000000,6633.906685,26758.853112,24026.191888,-2732.661225,0.000000,0.000000,24026.191888,7890.685040,8305.458024
2025-10-18,64444.623880,48894.623257,0.000000,15550.000622,29534.164636,25216.444104,-4317.720532,20.308602,42.610332,25259.054436,8305.458024,8647.817125
2025-10-19,67878.951540,67857.919298,1046.654237,1067.686478,43432.390477,44330.249415,897.858938,1666.987065,7652.444230,51982.693645,8647.817125,8422.820756
2025-10-20,73414.369856,71032.223974,437.800014,2819.945897,47585.847229,47250.831961,-335.015268,639.597340,3120.006536,50370.838497,8422.820756,8207.361235
2025-10-21,73610.236436,74025.351133,1358.867440,943.752743,47428.865335,48926.949861,1498.084525,393.235449,1350.134624,50277.084485,8207.361235,8033.596600
2025-10-22,71958.103789,72538.449653,935.239546,354.893681,46656.862342,47364.592732,707.730391,486.365807,2166.638584,49531.231316,8033.596600,7953.957556
2025-10-23,83173.568774,69661.455206,474.335793,13986.449361,53642.730964,49436.953416,-4205.777548,993.485811,4455.772797,53892.726212,7953.957556,7855.134245
2025-10-24,64551.176532,51418.375911,0.000000,13132.800622,31339.172369,26790.086006,-4549.086364,19.968361,32.218951,26822.304957,7855.134245,8276.089777
2025-10-25,67443.055676,49011.498140,0.000000,18431.557536,31572.514025,26369.914194,-5202.599831,0.000000,0.000000,26369.914194,8276.089777,8606.792787
2025-10-26,72523.093726,67978.500344,2015.246804,6559.840186,46717.134831,46891.212217,174.077386,2024.167833,8115.174519,55006.386736,8606.792787,8413.224160
2025-10-27,66975.861380,71673.293445,4699.183981,1.751916,42971.065817,47771.177485,4800.111668,585.503262,2700.732114,50471.909599,8413.224160,8245.627263
2025-10-28,68215.368590,71983.555985,3793.344918,25.157524,44531.477300,48638.721851,4107.244552,677.639881,2895.605740,51534.327592,8245.627263,8099.807020
2025-10-29,77812.876641,77345.491795,660.761091,1128.145936,51372.910528,51909.928253,537.017724,297.369245,1449.924020,53359.852272,8099.807020,8011.922660
2025-10-30,70136.429846,70320.085710,1296.939437,1113.283573,46419.369489,47589.939488,1170.569999,1013.305597,4525.369279,52115.308767,8011.922660,7943.720703
2025-10-31,73162.896454,54243.215596,0.000000,18919.680858,35890.159240,29836.887126,-6053.272114,1.375466,1.796358,29838.683484,7943.720703,8335.311241
2025-11-01,65886.845488,51976.935654,0.000000,13909.909833,31676.510297,26917.894852,-4758.615445,22.090136,45.976273,26963.871126,8335.311241,8670.991817
2025-11-02,72181.812337,75049.195738,3142.325527,274.942126,47468.373327,51147.753011,3679.379683,906.362010,3928.704746,55076.457757,8670.991817,8520.642554
2025-11-03,78741.869551,75002.221116,301.494650,4041.143084,52153.167458,51097.285350,-1055.882108,852.420208,3436.063255,54533.348605,8520.642554,8423.344163
2025-11-04,73666.602611,74728.118404,1160.651943,99.136149,48702.616775,50174.743022,1472.126247,837.919316,3887.974563,54062.717585,8423.344163,8365.750554
2025-11-05,83033.009269,76717.370287,71.269958,6386.908940,56169.978414,53837.165683,-2332.812731,386.308471,1576.089257,55413.254940,8365.750554,8273.671289
2025-11-06,78791.957611,79870.305029,1435.605984,357.258566,53347.353013,55190.181516,1842.828503,404.598435,1546.339946,56736.521462,8273.671289,8196.533456
2025-11-07,70257.290085,57838.862679,0.000000,12418.427406,35057.962033,30765.094826,-4292.867207,0.000000,0.000000,30765.094826,8196.533456,8552.756897
2025-11-08,71695.035032,52451.886954,0.000000,19243.148078,35249.678379,29249.674026,-6000.004353,8.399135,19.078634,29268.752660,8552.756897,9000.580197
2025-11-09,76701.299325,76502.967781,706.125156,904.456700,50874.704340,51650.298368,775.594028,1119.278263,4814.796168,56465.094537,9000.580197,8869.905068
2025-11-10,78413.997368,81814.093427,3438.007315,37.911257,53360.181813,57677.013227,4316.831414,455.054796,1696.528123,59373.541351,8869.905068,8678.456095
2025-11-11,82195.941039,78682.119156,214.422619,3728.244501,56200.874212,54932.682249,-1268.191963,311.557960,1228.620140,56161.302389,8678.456095,8569.425349
2025-11-12,79753.844230,79302.460532,1053.757133,1505.140831,53451.825637,54292.127151,840.301514,255.142281,1317.907682,55610.034833,8569.425349,8490.330304
2025-11-13,78678.987839,79739.183980,2170.955071,1110.758930,53870.704671,56186.429322,2315.724650,420.445110,1599.205141,57785.634463,8490.330304,8428.767381
2025-11-14,74131.212755,55009.783392,0.000000,19121.429363,37024.753421,30766.324058,-6258.429363,38.980914,67.238608,30833.562667,8428.767381,8807.881575
2025-11-15,77455.552460,55262.766964,0.000000,22192.785496,39275.513209,32213.003844,-7062.509365,83.600984,209.977951,32422.981795,8807.881575,9077.891878
2025-11-16,77046.788074,81305.755836,4390.118972,131.151210,52143.226024,58165.111708,6021.885684,739.427485,2678.165873,60843.277581,9077.891878,8838.923659
2025-11-17,75587.656668,80637.827172,5051.523459,1.352955,51033.810670,56977.756204,5943.945534,450.237043,1765.959494,58743.715698,8838.923659,8723.881013
2025-11-18,81269.889692,80631.836464,163.540480,801.593708,55987.490777,55899.468857,-88.021919,921.684611,4190.844091,60090.312948,8723.881013,8629.467773
2025-11-19,81514.047901,84782.752654,3323.898255,55.193502,56809.374341,61380.736178,4571.361838,220.056628,772.930320,62153.666498,8629.467773,8527.205104
2025-11-20,82207.658665,82100.549321,205.970312,313.079656,56560.818855,56687.512815,126.693960,432.222698,2042.049176,58729.561991,8527.205104,8470.469296
2025-11-21,75765.159357,59749.572528,0.000000,16015.586829,38565.914772,33195.736943,-5370.177829,110.962805,202.737280,33398.474223,8470.469296,8842.870001
2025-11-22,80114.122612,58231.521039,0.000000,21882.601573,41298.177872,34373.500155,-6924.677717,14.145060,31.045127,34404.545282,8842.870001,9101.827791
2025-11-23,78692.415779,81523.230793,2864.864752,34.049738,53722.747467,57797.807839,4075.060372,580.156834,2137.490316,59935.298156,9101.827791,8956.809072
2025-11-24,79076.656292,79353.072233,881.965158,605.549217,54157.250927,55063.830925,906.579997,1089.241209,4632.128430,59695.959355,8956.809072,8857.215023
2025-11-25,91590.659913,83847.623849,243.391095,7986.427159,64279.973464,61276.166365,-3003.807099,340.225769,1268.792401,62544.958766,8857.215023,8760.075362
2025-11-26,87381.920841,85345.195395,314.718123,2351.443569,61352.296448,60844.851661,-507.444787,369.403325,1669.783886,62514.635547,8760.075362,8693.769899
2025-11-27,85747.051164,85257.689892,148.696301,638.057573,60257.601660,60121.411127,-136.190533,204.533517,1038.742413,61160.153540,8693.769899,8630.562606
2025-11-28,78924.038784,60147.449666,0.000000,18776.589118,40364.088182,34025.502299,-6338.585883,177.809683,320.535887,34346.038186,8630.562606,8983.321916
2025-11-29,86721.157612,61807.315640,0.000000,24913.841972,45807.872378,37296.115638,-8511.756741,130.339273,259.088728,37555.204366,8983.321916,9253.403909
2025-11-30,84396.216734,86698.295924,2688.180510,386.101320,58856.120553,62693.918682,3837.798129,600.182020,2856.871234,65550.789917,9253.403909,9079.821923
2025-12-01,88823.020999,90078.226384,2022.493633,767.288248,66779.116894,70069.246854,3290.129960,3624.324425,14779.902974,84849.149828,9079.821923,8728.930289
2025-12-02,94250.039018,93965.637152,2009.993298,2294.395164,71775.028494,74170.830650,2395.802156,1991.154234,6800.932416,80971.763066,8728.930289,8472.186218
2025-12-03,86168.334779,94144.977493,7976.642713,0.000000,63770.669512,74976.501478,11205.831966,1319.797232,4125.166959,79101.668437,8472.186218,8264.627816
2025-12-04,96039.756048,93550.673390,1339.963870,3829.046527,72035.295050,72606.280154,570.985103,1666.790743,6466.733430,79073.013584,8264.627816,8053.413912
2025-12-05,87958.855373,69587.659549,0.000000,18371.195825,49331.366072,42652.887051,-6678.479020,68.239526,144.867020,42797.754072,8053.413912,8374.324951
2025-12-06,88223.601781,70500.171616,0.000000,17723.430165,50263.341776,43760.106169,-6503.235607,68.649939,140.286094,43900.392262,8374.324951,8687.028714
2025-12-07,95590.734172,92551.383630,1365.925935,4405.276477,72006.956316,72331.538922,324.582606,2339.792388,9299.141396,81630.680319,8687.028714,8466.737490
2025-12-08,97385.109736,96300.290377,750.813745,1835.633104,73989.614302,74407.557813,417.943511,544.205212,1881.106083,76288.663896,8466.737490,8341.593612
2025-12-09,98159.416371,94196.038386,328.277114,4291.655099,73512.666933,71962.059245,-1550.607688,684.963384,3509.398152,75471.457397,8341.593612,8175.616444
2025-12-10,95833.814717,96285.124396,1418.794796,967.485118,72272.499124,73875.565812,1603.066688,406.581591,1870.866750,75746.432562,8175.616444,8075.981364
2025-12-11,100389.761208,94877.133959,20.000163,5532.627412,74979.350297,72402.643036,-2576.707262,308.802270,1556.356502,73958.999538,8075.981364,7995.845720
2025-12-12,92429.471235,74366.520979,0.000000,18062.950256,52795.772023,45807.058160,-6988.713862,61.977392,160.875901,45967.934061,7995.845720,8372.009024
2025-12-13,90815.096731,70600.316658,0.000000,20214.780073,52278.392333,44499.855532,-7778.536802,1.899902,4.004993,44503.860525,8372.009024,8702.186241
2025-12-14,91845.877861,95209.860728,3481.481610,117.498744,68549.555200,73295.205263,4745.650062,1015.571421,5888.861087,79184.066350,8702.186241,8555.505218
2025-12-15,93645.226872,96801.403821,3383.034558,226.857609,70102.835642,74848.137274,4745.301633,454.892756,2300.077874,77148.215148,8555.505218,8433.161730
2025-12-16,100146.032090,97629.980949,449.058795,2965.109937,76505.047650,75719.563999,-785.483651,290.329985,1199.350040,76918.914039,8433.161730,8276.370107
2025-12-17,101946.346884,95950.338991,0.000000,5996.007893,78117.543840,75006.683458,-3110.860382,535.948181,2716.663533,77723.346991,8276.370107,8205.974482
2025-12-18,98339.914948,96738.907483,0.000000,1601.007464,74289.190978,73485.910844,-803.280134,157.530126,525.258005,74011.168849,8205.974482,8138.553077
2025-12-19,91514.084715,70982.758602,0.000000,20531.326113,52419.140447,44554.262558,-7864.877889,281.619292,703.777569,45258.040127,8138.553077,8522.774404
2025-12-20,91746.494080,69967.840598,0.000000,21778.653482,51622.891918,43549.277663,-8073.614256,24.446310,47.721583,43596.999246,8522.774404,8893.169215
2025-12-21,96845.466466,96080.608635,1795.814895,2560.672726,72952.971406,74205.152420,1252.181015,1377.819325,6296.744719,80501.897140,8893.169215,8718.373745
2025-12-22,95985.380057,95883.557549,587.659476,689.481984,72892.240528,73172.985347,280.744819,716.895449,3926.663083,77099.648430,8718.373745,8593.680968
